record_id,atm_id,date,city,location_type,day_of_week,month,is_weekend,is_holiday,festival,temperature,transaction_count,average_withdrawal,withdrawal_amount,deposit_amount,opening_cash,cash_remaining,cash_out,replenishment_required,next_day_cash_requirement
11199,ATM005,2024-01-23,Jaipur,Railway Station,Tuesday,1,0,0,None,27.6,356,4759.0,1694204.0,119371.26,1000000,0.0,1,1,1533093.47
11200,ATM022,2025-09-27,Pune,Hospital,Saturday,9,1,1,None,35.75,315,5278.0,1662570.0,266027.24,2000000,603457.24,0,0,1988834.77
11201,ATM016,2024-05-15,Chennai,Market,Wednesday,5,0,0,None,24.27,273,2592.0,707616.0,28796.5,1000000,321180.5,0,1,673832.77
11202,ATM009,2024-07-05,Hyderabad,Hospital,Friday,7,0,0,None,31.68,238,5748.0,1368024.0,59802.23,1000000,0.0,1,1,1607866.75
11203,ATM018,2024-10-26,Mumbai,Hospital,Saturday,10,1,0,None,33.14,278,3871.0,1308171.81,39570.91,1500000,231399.1,0,1,1208658.81
11204,ATM011,2024-12-28,Mumbai,Business Area,Saturday,12,1,0,None,22.82,331,3483.0,1389909.8,175243.88,1500000,285334.08,0,1,1415250.32
11205,ATM020,2024-12-03,Bengaluru,Residential,Tuesday,12,0,0,None,28.48,223,6180.0,1635293.36,104277.55,3000000,1468984.19,0,0,1516270.8
11206,ATM020,2024-07-04,Bengaluru,College,Thursday,7,0,0,None,21.33,95,3687.0,350265.0,14075.19,3000000,2663810.19,0,0,359984.89
11207,ATM006,2024-01-12,Kolkata,Hospital,Friday,1,0,0,None,23.13,80,3702.0,296160.0,18288.19,3000000,2722128.19,0,0,355185.61
11208,ATM031,2025-09-06,Bengaluru,Residential,Saturday,9,1,1,None,40.43,383,4377.0,1676391.0,173665.68,2500000,997274.68,0,0,2277763.33
11209,ATM012,2025-10-04,Delhi,Mall,Saturday,10,1,1,None,33.51,449,5393.0,2754812.84,166786.48,1500000,0.0,1,1,3492372.62
11210,ATM003,2025-10-26,Jaipur,Hospital,Sunday,10,1,0,None,17.81,244,5560.0,1502957.2,232531.91,1000000,0.0,1,1,1491816.43
11211,ATM033,2024-05-02,Pune,Business Area,Thursday,5,0,0,Eid,21.08,394,4362.0,1718628.0,233257.48,1000000,0.0,1,1,2118900.5
11212,ATM003,2024-10-30,Hyderabad,Business Area,Wednesday,10,0,0,None,37.53,259,5804.0,1946978.79,186082.54,2000000,239103.75,0,1,2233150.62
11213,ATM003,2025-06-02,Chennai,College,Monday,6,0,0,None,29.9,101,3028.0,305828.0,15181.54,2500000,2209353.54,0,0,358815.5
11214,ATM036,2025-06-13,Delhi,Bus Stand,Friday,6,0,0,None,29.53,80,4279.0,342320.0,56555.9,1000000,714235.9,0,0,338359.37
11215,ATM025,2024-09-24,Bengaluru,Railway Station,Tuesday,9,0,0,None,23.35,352,6415.0,2258080.0,297325.8,1500000,0.0,1,1,2533593.91
11216,ATM013,2024-11-19,Pune,Residential,Tuesday,11,0,0,None,32.87,153,3629.0,638131.51,46313.25,3000000,2408181.74,0,0,563491.08
11217,ATM021,2025-07-14,Pune,Residential,Monday,7,0,0,None,38.45,176,4793.0,843568.0,111252.95,2000000,1267684.95,0,0,750847.23
11218,ATM027,2025-04-27,Jaipur,Hospital,Sunday,4,1,0,Holi,26.25,386,6161.0,2378146.0,149478.81,1500000,0.0,1,1,3095015.33
11219,ATM009,2024-10-05,Delhi,Residential,Saturday,10,1,0,Dussehra,23.86,349,5524.0,2184241.45,198269.51,3000000,1014028.06,0,0,2449744.32
11220,ATM012,2024-05-10,Kolkata,Bus Stand,Friday,5,0,0,Diwali,19.78,233,5679.0,1323207.0,142400.44,1500000,319193.44,0,1,1581114.64
11221,ATM032,2025-06-17,Kolkata,Bus Stand,Tuesday,6,0,0,None,24.32,173,1664.0,287872.0,34634.93,1500000,1246762.93,0,0,324464.93
11222,ATM003,2025-10-14,Pune,Railway Station,Tuesday,10,0,0,None,26.33,176,2313.0,532467.99,71087.17,2000000,1538619.18,0,0,636339.98
11223,ATM038,2025-10-12,Bengaluru,Market,Sunday,10,1,0,None,15.93,303,4403.0,1628130.34,186900.63,2000000,558770.29,0,0,1632106.22
11224,ATM028,2025-10-21,Chennai,Hospital,Tuesday,10,0,0,None,19.26,189,3020.0,706069.18,55349.31,2000000,1349280.13,0,0,655226.53
11225,ATM039,2025-12-21,Hyderabad,Bus Stand,Sunday,12,1,1,None,17.38,217,6304.0,1653660.05,117790.16,1000000,0.0,1,1,1898541.8
11226,ATM030,2024-11-08,Mumbai,Mall,Friday,11,0,0,None,29.68,269,6036.0,1948636.82,91237.9,1500000,0.0,1,1,1865965.89
11227,ATM017,2025-11-01,Mumbai,Bus Stand,Saturday,11,1,0,Diwali,21.5,371,3261.0,1600574.1,139012.7,2500000,1038438.6,0,0,2121240.24
11228,ATM018,2024-02-13,Chennai,Business Area,Tuesday,2,0,0,None,17.18,240,5574.0,1337760.0,153593.54,1000000,0.0,1,1,1371138.99
11229,ATM017,2025-05-31,Pune,Hospital,Saturday,5,1,0,Eid,21.02,410,5535.0,2269350.0,360358.14,2000000,91008.14,0,1,2517881.24
11230,ATM005,2024-01-17,Bengaluru,Hospital,Wednesday,1,0,0,Christmas,37.87,331,5453.0,1804943.0,280486.23,2500000,975543.23,0,0,2265170.1
11231,ATM028,2024-10-10,Hyderabad,Business Area,Thursday,10,0,0,None,32.95,283,6346.0,2175435.8,311435.53,1500000,0.0,1,1,2131844.99
11232,ATM027,2024-02-17,Pune,Bus Stand,Saturday,2,1,0,None,40.74,173,4365.0,755145.0,47064.42,2000000,1291919.42,0,0,957439.23
11233,ATM039,2024-01-26,Hyderabad,Market,Friday,1,0,1,None,27.82,388,3995.0,1550060.0,83031.25,1000000,0.0,1,1,1960627.4
11234,ATM039,2025-03-25,Mumbai,Bus Stand,Tuesday,3,0,0,Christmas,31.21,357,5435.0,1940295.0,230149.42,1500000,0.0,1,1,2420970.8
11235,ATM025,2024-03-20,Chennai,Mall,Wednesday,3,0,0,None,21.45,157,6152.0,965864.0,147266.08,1000000,181402.08,0,1,1132383.24
11236,ATM021,2025-01-21,Bengaluru,Bus Stand,Tuesday,1,0,0,None,19.65,168,1797.0,301896.0,16454.45,3000000,2714558.45,0,0,362264.62
11237,ATM035,2025-05-08,Delhi,Hospital,Thursday,5,0,0,None,15.08,160,5835.0,933600.0,115553.86,1500000,681953.86,0,0,938077.69
11238,ATM014,2024-09-30,Pune,College,Monday,9,0,0,None,33.15,249,5071.0,1262679.0,96997.3,1500000,334318.3,0,1,1481548.85
11239,ATM006,2025-02-19,Kolkata,Railway Station,Wednesday,2,0,0,None,21.31,187,4241.0,793067.0,82306.41,2000000,1289239.41,0,0,745195.05
11240,ATM007,2024-09-07,Jaipur,Market,Saturday,9,1,0,None,20.65,332,3130.0,1039160.0,185934.48,3000000,2146774.48,0,0,1241345.22
11241,ATM037,2024-05-07,Bengaluru,Mall,Tuesday,5,0,0,None,37.51,170,6347.0,1078990.0,82602.41,1500000,503612.41,0,0,1290384.1
11242,ATM018,2025-07-12,Delhi,Market,Saturday,7,1,0,None,23.9,304,4829.0,1468016.0,63126.45,1000000,0.0,1,1,1893365.64
11243,ATM031,2024-08-06,Chennai,Hospital,Tuesday,8,0,0,None,36.66,96,5234.0,502464.0,88159.46,1000000,585695.46,0,0,589857.33
11244,ATM027,2024-12-17,Jaipur,College,Tuesday,12,0,1,None,26.28,276,3272.0,1197496.01,60432.44,2500000,1362936.43,0,0,1549888.18
11245,ATM007,2025-12-13,Kolkata,Bus Stand,Saturday,12,1,0,Holi,28.55,227,1596.0,411197.01,26568.82,1500000,1115371.81,0,0,556661.28
11246,ATM037,2025-11-06,Bengaluru,Business Area,Thursday,11,0,0,None,30.06,351,2437.0,1073665.84,52146.58,2000000,978480.74,0,0,951605.48
11247,ATM039,2024-05-31,Kolkata,Market,Friday,5,0,0,None,37.87,296,5511.0,1631256.0,78927.88,2500000,947671.88,0,0,1638938.94
11248,ATM021,2024-04-07,Jaipur,Railway Station,Sunday,4,1,0,None,24.43,261,4520.0,1179720.0,118470.37,1500000,438750.37,0,1,1469712.24
11249,ATM002,2024-02-21,Kolkata,College,Wednesday,2,0,0,Dussehra,34.99,307,3853.0,1182871.0,143898.84,1500000,461027.84,0,1,1431489.52
11250,ATM039,2025-09-13,Kolkata,Residential,Saturday,9,1,1,None,26.92,227,5019.0,1139313.0,51141.92,1000000,0.0,1,1,1480026.56
11251,ATM013,2024-03-18,Kolkata,Mall,Monday,3,0,0,None,26.42,269,1679.0,451651.0,39892.83,1000000,588241.83,0,0,490882.83
11252,ATM013,2024-07-30,Pune,Business Area,Tuesday,7,0,0,Diwali,31.71,425,5475.0,2326875.0,311032.32,1500000,0.0,1,1,2675720.66
11253,ATM005,2024-03-28,Chennai,Mall,Thursday,3,0,0,None,39.35,225,4985.0,1121625.0,59652.49,2000000,938027.49,0,0,953416.29
11254,ATM018,2024-08-30,Jaipur,Railway Station,Friday,8,0,0,None,29.55,338,5707.0,1928966.0,128486.16,1500000,0.0,1,1,2263577.51
11255,ATM004,2024-10-19,Hyderabad,Business Area,Saturday,10,1,0,None,18.83,329,2153.0,956098.72,117953.42,3000000,2161854.7,0,0,882239.19
11256,ATM036,2025-08-19,Delhi,Residential,Tuesday,8,0,0,None,37.06,80,5043.0,403440.0,61659.71,2500000,2158219.71,0,0,439287.01
11257,ATM034,2025-06-22,Hyderabad,Mall,Sunday,6,1,1,None,33.72,484,1929.0,933636.0,77806.53,1000000,144170.53,0,1,1016557.33
11258,ATM002,2024-06-01,Hyderabad,Market,Saturday,6,1,0,Diwali,17.63,407,2463.0,1002441.0,119402.78,2500000,1616961.78,0,0,1296090.98
11259,ATM025,2024-11-22,Delhi,Residential,Friday,11,0,0,None,20.63,218,6333.0,1638313.28,233610.63,1500000,95297.35,0,1,1584149.63
11260,ATM031,2025-01-31,Jaipur,Hospital,Friday,1,0,0,None,36.73,84,4723.0,396732.0,51176.14,2000000,1654444.14,0,0,375864.63
11261,ATM028,2024-06-27,Hyderabad,Business Area,Thursday,6,0,0,None,20.44,218,3646.0,794828.0,130096.4,1000000,335268.4,0,1,740831.12
11262,ATM038,2024-07-20,Hyderabad,Hospital,Saturday,7,1,0,None,37.25,209,3261.0,681549.0,58169.45,1000000,376620.45,0,1,771247.37
11263,ATM028,2025-07-20,Jaipur,Railway Station,Sunday,7,1,0,None,39.06,334,3441.0,1149294.0,88749.75,3000000,1939455.75,0,0,1466501.48
11264,ATM021,2025-01-03,Chennai,College,Friday,1,0,0,None,23.22,169,5679.0,959751.0,92918.96,1000000,133167.96,0,1,1106145.73
11265,ATM018,2024-10-28,Jaipur,College,Monday,10,0,0,None,39.85,245,2631.0,738367.62,105244.31,2000000,1366876.69,0,0,721083.53
11266,ATM013,2024-05-09,Delhi,Residential,Thursday,5,0,0,None,25.38,87,2514.0,218718.0,11856.07,3000000,2793138.07,0,0,191361.6
11267,ATM028,2024-01-11,Kolkata,College,Thursday,1,0,1,None,32.22,225,5299.0,1192275.0,84177.45,2000000,891902.45,0,0,1539524.76
11268,ATM035,2025-07-04,Pune,Business Area,Friday,7,0,0,None,38.31,313,5302.0,1659526.0,197046.01,2000000,537520.01,0,0,1742406.1
11269,ATM013,2024-10-01,Bengaluru,Market,Tuesday,10,0,0,None,31.59,279,3651.0,1279206.88,49473.75,1500000,270266.87,0,1,1216436.64
11270,ATM014,2024-11-23,Delhi,Hospital,Saturday,11,1,0,None,19.57,237,6233.0,1782438.37,78329.88,2500000,795891.51,0,0,2286220.62
11271,ATM026,2025-04-05,Chennai,Business Area,Saturday,4,1,0,None,41.1,347,4366.0,1515002.0,226845.6,3000000,1711843.6,0,0,1723385.08
11272,ATM002,2025-05-15,Delhi,Market,Thursday,5,0,0,Diwali,37.3,337,6387.0,2152419.0,102141.27,2000000,0.0,1,1,2259022.22
11273,ATM034,2024-02-18,Hyderabad,College,Sunday,2,1,0,Holi,38.92,383,2504.0,959032.0,85486.21,2500000,1626454.21,0,0,1283916.45
11274,ATM009,2024-06-21,Chennai,Market,Friday,6,0,1,None,35.78,320,4290.0,1372800.0,234831.47,1500000,362031.47,0,1,1698704.53
11275,ATM034,2024-02-15,Pune,Bus Stand,Thursday,2,0,0,None,38.55,121,1677.0,202917.0,15547.93,1500000,1312630.93,0,0,190195.61
11276,ATM028,2024-06-03,Bengaluru,Mall,Monday,6,0,0,None,22.47,207,5048.0,1044936.0,123991.04,3000000,2079055.04,0,0,1211729.82
11277,ATM023,2024-05-08,Delhi,Market,Wednesday,5,0,0,None,33.48,317,4609.0,1461053.0,157200.36,1500000,196147.36,0,1,1679798.78
11278,ATM003,2024-08-19,Bengaluru,Mall,Monday,8,0,0,None,22.57,279,4453.0,1242387.0,154503.93,2000000,912116.93,0,0,1089390.18
11279,ATM036,2024-05-18,Bengaluru,Mall,Saturday,5,1,0,None,33.5,371,2960.0,1098160.0,99712.1,1500000,501552.1,0,0,1401931.1
11280,ATM010,2024-11-24,Delhi,Railway Station,Sunday,11,1,0,None,19.61,229,5496.0,1407734.19,49509.9,3000000,1641775.71,0,0,1573294.7
11281,ATM027,2025-10-27,Jaipur,Railway Station,Monday,10,0,0,None,31.64,273,5851.0,2042391.16,304542.93,1500000,0.0,1,1,1970980.12
11282,ATM009,2025-02-13,Bengaluru,Railway Station,Thursday,2,0,0,None,34.4,293,2780.0,814540.0,140127.47,2500000,1825587.47,0,0,929823.41
11283,ATM021,2025-06-20,Mumbai,Business Area,Friday,6,0,0,None,22.8,203,3633.0,737499.0,34974.78,2000000,1297475.78,0,0,879896.73
11284,ATM025,2024-09-09,Hyderabad,Bus Stand,Monday,9,0,0,None,35.14,205,5930.0,1215650.0,81652.14,2500000,1366002.14,0,0,1319157.55
11285,ATM017,2025-09-09,Mumbai,Bus Stand,Tuesday,9,0,0,None,41.06,129,1986.0,256194.0,10648.61,1500000,1254454.61,0,0,267500.99
11286,ATM027,2024-08-15,Pune,Bus Stand,Thursday,8,0,0,Dussehra,27.4,258,6207.0,1601406.0,51115.96,2500000,949709.96,0,0,1812841.71
11287,ATM018,2024-12-19,Bengaluru,Railway Station,Thursday,12,0,0,None,33.45,243,3561.0,1111264.89,189965.92,3000000,2078701.03,0,0,959275.85
11288,ATM014,2025-04-12,Delhi,Railway Station,Saturday,4,1,0,None,15.12,204,1828.0,372912.0,66167.19,1000000,693255.19,0,0,356172.1
11289,ATM035,2025-09-16,Kolkata,Mall,Tuesday,9,0,0,None,25.17,313,2292.0,717396.0,68108.19,2500000,1850712.19,0,0,680495.01
11290,ATM009,2024-02-17,Mumbai,Business Area,Saturday,2,1,0,None,40.52,289,3189.0,921621.0,40430.79,2500000,1618809.79,0,0,1026340.88
11291,ATM031,2024-11-06,Bengaluru,Railway Station,Wednesday,11,0,0,None,36.13,234,2436.0,645831.48,37710.03,1000000,391878.55,0,1,734234.02
11292,ATM017,2024-10-30,Kolkata,Residential,Wednesday,10,0,0,None,36.71,225,3807.0,972957.78,82758.09,3000000,2109800.31,0,0,1159702.86
11293,ATM009,2025-11-12,Pune,Bus Stand,Wednesday,11,0,0,None,31.41,99,1521.0,190948.0,28349.42,2500000,2337401.42,0,0,167782.61
11294,ATM012,2024-04-28,Jaipur,Mall,Sunday,4,1,0,None,35.33,381,4470.0,1703070.0,89395.74,3000000,1386325.74,0,0,1745172.93
11295,ATM036,2024-03-10,Hyderabad,Business Area,Sunday,3,1,0,Dussehra,29.98,304,3202.0,973408.0,81406.1,1500000,607998.1,0,0,1076273.09
11296,ATM035,2024-06-28,Kolkata,Business Area,Friday,6,0,0,Dussehra,24.2,338,4307.0,1455766.0,203535.58,3000000,1747769.58,0,0,1954088.4
11297,ATM025,2025-11-06,Pune,Hospital,Thursday,11,0,0,None,18.01,87,2216.0,218071.66,11807.51,2000000,1793735.85,0,0,221272.07
11298,ATM040,2025-09-20,Pune,Railway Station,Saturday,9,1,0,None,34.54,342,2952.0,1009584.0,73587.48,1500000,564003.48,0,0,1190742.01
11299,ATM009,2025-07-06,Bengaluru,Market,Sunday,7,1,0,None,38.42,357,3567.0,1273419.0,91474.43,1000000,0.0,1,1,1306314.45
11300,ATM006,2025-01-03,Pune,Market,Friday,1,0,0,None,28.85,217,5474.0,1187858.0,101509.02,1000000,0.0,1,1,1119421.22
11301,ATM006,2025-10-22,Delhi,Bus Stand,Wednesday,10,0,0,Dussehra,38.4,259,3987.0,1372520.98,71229.35,3000000,1698708.37,0,0,1544049.46
11302,ATM008,2025-08-02,Bengaluru,College,Saturday,8,1,0,None,32.58,224,4239.0,949536.0,60861.58,2000000,1111325.58,0,0,1188760.93
11303,ATM040,2025-08-11,Jaipur,Hospital,Monday,8,0,0,Dussehra,36.86,246,5134.0,1262964.0,218946.98,3000000,1955982.98,0,0,1725109.43
11304,ATM019,2024-05-20,Delhi,Hospital,Monday,5,0,0,Dussehra,24.94,328,4372.0,1434016.0,119708.77,1500000,185692.77,0,1,1585173.08
11305,ATM021,2025-01-01,Delhi,Business Area,Wednesday,1,0,0,None,24.17,208,2856.0,594048.0,44113.36,3000000,2450065.36,0,0,702732.37
11306,ATM010,2024-01-03,Pune,Hospital,Wednesday,1,0,0,None,23.79,207,3528.0,730296.0,58387.79,1500000,828091.79,0,0,685374.25
11307,ATM006,2024-07-31,Mumbai,College,Wednesday,7,0,0,None,30.82,222,4788.0,1062936.0,91858.58,2500000,1528922.58,0,0,997156.73
11308,ATM040,2024-03-09,Pune,Residential,Saturday,3,1,0,None,20.32,279,3336.0,930744.0,46559.58,3000000,2115815.58,0,0,1031812.68
11309,ATM026,2024-06-06,Kolkata,Bus Stand,Thursday,6,0,0,None,18.57,81,2949.0,238869.0,13955.49,1500000,1275086.49,0,0,283910.06
11310,ATM020,2024-05-20,Bengaluru,Mall,Monday,5,0,0,None,39.81,262,3869.0,1013678.0,162204.27,1000000,148526.27,0,1,885858.12
11311,ATM018,2025-05-25,Bengaluru,Hospital,Sunday,5,1,0,Eid,38.38,299,6213.0,1857687.0,117596.12,1000000,0.0,1,1,2270223.32
11312,ATM021,2025-08-31,Mumbai,Mall,Sunday,8,1,0,None,24.93,368,6353.0,2337904.0,237003.61,3000000,899099.61,0,0,2230299.32
11313,ATM018,2025-01-30,Mumbai,College,Thursday,1,0,0,None,28.04,116,3826.0,443816.0,48114.39,2500000,2104298.39,0,0,404220.28
11314,ATM040,2025-07-26,Kolkata,Business Area,Saturday,7,1,0,None,32.1,348,1726.0,600648.0,26203.87,1500000,925555.87,0,0,577934.21
11315,ATM038,2025-08-12,Mumbai,Market,Tuesday,8,0,0,None,41.0,280,3306.0,925680.0,122727.02,3000000,2197047.02,0,0,815705.39
11316,ATM030,2025-11-08,Kolkata,Hospital,Saturday,11,1,0,None,29.75,289,5419.0,1907480.71,234081.82,2000000,326601.11,0,1,2006543.54
11317,ATM001,2024-03-03,Jaipur,Bus Stand,Sunday,3,1,1,Eid,40.03,338,1608.0,543504.0,31916.41,1000000,488412.41,0,1,736913.77
11318,ATM020,2025-04-13,Chennai,College,Sunday,4,1,0,None,39.81,167,4760.0,794920.0,80610.37,2500000,1785690.37,0,0,828652.88
11319,ATM023,2025-09-18,Hyderabad,College,Thursday,9,0,0,None,29.69,136,6189.0,841704.0,27552.5,1000000,185848.5,0,1,794175.0
11320,ATM015,2024-04-07,Jaipur,College,Sunday,4,1,0,None,20.42,220,2854.0,627880.0,33841.0,2500000,1905961.0,0,0,695792.46
11321,ATM012,2024-10-15,Hyderabad,Railway Station,Tuesday,10,0,0,None,23.11,219,4986.0,1320970.88,204571.39,1000000,0.0,1,1,1544563.03
11322,ATM040,2024-12-16,Pune,Residential,Monday,12,0,0,None,16.47,206,5278.0,1344631.13,40719.4,2500000,1196088.27,0,0,1587083.54
11323,ATM017,2024-05-12,Mumbai,College,Sunday,5,1,0,None,39.19,238,3502.0,833476.0,131239.36,3000000,2297763.36,0,0,882084.85
11324,ATM028,2024-01-15,Bengaluru,Railway Station,Monday,1,0,1,None,15.7,271,4655.0,1261505.0,178877.67,3000000,1917372.67,0,0,1285727.01
11325,ATM017,2024-01-10,Pune,Mall,Wednesday,1,0,0,None,23.23,271,3617.0,980207.0,51312.73,2000000,1071105.73,0,0,972066.53
11326,ATM023,2024-04-10,Bengaluru,Hospital,Wednesday,4,0,0,None,34.7,124,4978.0,617272.0,25040.17,2500000,1907768.17,0,0,616034.94
11327,ATM026,2024-01-28,Hyderabad,College,Sunday,1,1,0,Diwali,18.41,263,2362.0,621206.0,61938.01,1000000,440732.01,0,1,937508.47
11328,ATM019,2024-01-16,Hyderabad,Railway Station,Tuesday,1,0,0,None,35.22,281,5433.0,1526673.0,265741.46,1500000,239068.46,0,1,1751669.48
11329,ATM016,2024-03-14,Kolkata,Railway Station,Thursday,3,0,0,None,40.2,236,2938.0,693368.0,101347.1,1000000,407979.1,0,1,691205.76
11330,ATM020,2024-07-10,Pune,College,Wednesday,7,0,0,None,28.54,195,2468.0,481260.0,72013.82,3000000,2590753.82,0,0,489831.5
11331,ATM039,2025-07-07,Delhi,College,Monday,7,0,1,None,33.87,154,3398.0,523292.0,88248.81,1000000,564956.81,0,0,552811.12
11332,ATM007,2025-08-05,Kolkata,Residential,Tuesday,8,0,0,None,31.39,215,1705.0,366575.0,32951.62,1500000,1166376.62,0,0,364751.35
11333,ATM018,2025-08-03,Jaipur,Residential,Sunday,8,1,0,None,16.33,321,4004.0,1285284.0,61520.94,2500000,1276236.94,0,0,1390223.74
11334,ATM029,2024-05-13,Delhi,Mall,Monday,5,0,0,Diwali,27.74,375,4835.0,1813125.0,243308.74,1000000,0.0,1,1,2405396.26
11335,ATM029,2024-05-09,Hyderabad,Mall,Thursday,5,0,0,None,16.09,278,5677.0,1578206.0,129197.64,1500000,50991.64,0,1,1367885.69
11336,ATM007,2024-08-25,Hyderabad,Residential,Sunday,8,1,1,None,29.55,255,2451.0,625005.0,74730.02,2000000,1449725.02,0,0,663067.63
11337,ATM027,2025-12-18,Pune,Business Area,Thursday,12,0,0,None,28.0,179,4564.0,1027134.87,121868.62,3000000,2094733.75,0,0,881852.61
11338,ATM003,2025-05-04,Pune,Mall,Sunday,5,1,0,None,23.48,263,5399.0,1419937.0,219949.24,2000000,800012.24,0,0,1441000.4
11339,ATM014,2024-01-14,Hyderabad,Bus Stand,Sunday,1,1,0,None,28.51,276,6071.0,1675596.0,243510.04,2500000,1067914.04,0,0,2104976.73
11340,ATM002,2024-03-11,Mumbai,College,Monday,3,0,0,None,21.98,230,1683.0,387090.0,48648.89,3000000,2661558.89,0,0,431543.69
11341,ATM036,2024-04-13,Kolkata,College,Saturday,4,1,0,None,27.11,118,3050.0,359900.0,21270.8,1500000,1161370.8,0,0,402043.22
11342,ATM020,2025-03-19,Kolkata,Residential,Wednesday,3,0,0,None,40.54,85,6454.0,548590.0,37747.08,2000000,1489157.08,0,0,499290.19
11343,ATM010,2024-10-26,Pune,Hospital,Saturday,10,1,0,Holi,29.4,339,4187.0,1623738.29,164147.98,2000000,540409.69,0,0,1907830.49
11344,ATM020,2025-10-10,Delhi,Residential,Friday,10,0,0,None,15.9,143,5489.0,921742.54,50585.01,3000000,2128842.47,0,0,926523.2
11345,ATM006,2024-04-03,Jaipur,Mall,Wednesday,4,0,0,None,30.22,254,6254.0,1588516.0,151429.28,1000000,0.0,1,1,1874654.61
11346,ATM003,2025-07-27,Hyderabad,Railway Station,Sunday,7,1,0,Dussehra,25.52,404,3282.0,1325928.0,186839.36,3000000,1860911.36,0,0,1910794.55
11347,ATM034,2024-05-06,Jaipur,Bus Stand,Monday,5,0,0,Diwali,38.12,294,2517.0,739998.0,36563.47,2000000,1296565.47,0,0,812687.05
11348,ATM033,2024-04-27,Delhi,Market,Saturday,4,1,0,Holi,34.73,350,5421.0,1897350.0,118180.91,1000000,0.0,1,1,2112262.8
11349,ATM007,2024-09-30,Hyderabad,Hospital,Monday,9,0,0,Eid,21.97,304,2121.0,644784.0,38678.66,1500000,893894.66,0,0,812953.78
11350,ATM014,2024-11-23,Chennai,Bus Stand,Saturday,11,1,0,Eid,17.4,314,5429.0,1982957.03,297111.63,1500000,0.0,1,1,2862584.28
11351,ATM009,2025-06-16,Hyderabad,Hospital,Monday,6,0,0,None,33.42,219,4916.0,1076604.0,72836.81,1000000,0.0,1,1,1230699.48
11352,ATM038,2024-12-31,Bengaluru,Residential,Tuesday,12,0,0,Dussehra,31.31,187,4799.0,1117320.46,170765.63,2500000,1553445.17,0,0,1269007.95
11353,ATM017,2025-07-22,Mumbai,Railway Station,Tuesday,7,0,0,None,34.85,169,5682.0,960258.0,143700.02,2000000,1183442.02,0,0,1063842.44
11354,ATM023,2024-01-27,Bengaluru,College,Saturday,1,1,0,None,34.82,223,5364.0,1196172.0,167661.06,1000000,0.0,1,1,1140965.78
11355,ATM018,2025-01-20,Bengaluru,Mall,Monday,1,0,0,None,23.12,270,6308.0,1703160.0,155683.18,1000000,0.0,1,1,2037969.46
11356,ATM037,2024-03-22,Hyderabad,Market,Friday,3,0,0,None,23.16,248,4764.0,1181472.0,148800.72,3000000,1967328.72,0,0,1143120.53
11357,ATM003,2024-03-03,Pune,Hospital,Sunday,3,1,0,Holi,24.57,311,3389.0,1053979.0,41887.48,1000000,0.0,1,1,1396311.04
11358,ATM005,2025-08-15,Pune,Bus Stand,Friday,8,0,0,None,20.37,200,5988.0,1197600.0,134544.7,1000000,0.0,1,1,1091253.57
11359,ATM007,2025-01-21,Delhi,Bus Stand,Tuesday,1,0,0,None,24.72,175,6474.0,1132950.0,152326.55,1000000,19376.55,1,1,1170543.05
11360,ATM008,2025-07-19,Hyderabad,Residential,Saturday,7,1,0,None,33.71,260,3931.0,1022060.0,77807.02,3000000,2055747.02,0,0,1287397.94
11361,ATM021,2025-09-10,Hyderabad,Mall,Wednesday,9,0,0,None,15.14,300,4839.0,1451700.0,227267.28,3000000,1775567.28,0,0,1539038.22
11362,ATM027,2025-06-27,Delhi,Residential,Friday,6,0,0,None,34.85,250,5083.0,1270750.0,118934.68,1500000,348184.68,0,1,1474209.2
11363,ATM003,2025-02-09,Pune,College,Sunday,2,1,0,None,30.95,240,1594.0,382560.0,33092.17,1500000,1150532.17,0,0,420688.92
11364,ATM022,2024-08-18,Chennai,Residential,Sunday,8,1,0,None,35.88,203,6220.0,1262660.0,154699.21,3000000,1892039.21,0,0,1159535.13
11365,ATM025,2025-12-25,Pune,Railway Station,Thursday,12,0,0,None,25.16,245,1575.0,426808.86,18726.07,1000000,591917.21,0,0,381477.3
11366,ATM001,2025-01-21,Pune,Market,Tuesday,1,0,0,None,28.13,360,5407.0,1946520.0,155837.68,2500000,709317.68,0,0,1894006.33
11367,ATM019,2025-11-16,Chennai,Market,Sunday,11,1,0,None,23.39,301,3807.0,1475395.59,61699.32,2000000,586303.73,0,0,1888364.53
11368,ATM018,2024-05-09,Kolkata,Residential,Thursday,5,0,0,None,41.05,106,6324.0,670344.0,24996.06,3000000,2354652.06,0,0,627377.37
11369,ATM020,2024-05-31,Pune,Mall,Friday,5,0,0,None,28.11,280,3628.0,1015840.0,50289.28,3000000,2034449.28,0,0,924951.7
11370,ATM026,2025-11-02,Mumbai,Railway Station,Sunday,11,1,0,Diwali,17.31,450,6341.0,3626432.28,,1000000,0.0,1,1,5416543.86
11371,ATM035,2024-01-13,Delhi,Residential,Saturday,1,1,0,None,15.92,187,1897.0,354739.0,43952.46,2500000,2189213.46,0,0,408452.22
